idx,created_at,tree_dbh,curb_loc,steward,guards,sidewalk,user_type,problems,spc_common,spc_latin,nta,nta_name,borocode,boro_ct,boroname,zip_city,cb_num,st_senate,st_assem,cncldist,health
1946,63,22,0,,,1,0,1,3,3,166,166,3,498,3,3,56,12,3,18,1
1947,155,5,0,,0,1,0,,20,20,169,169,3,551,3,3,17,12,64,20,1
1948,141,7,0,,0,1,2,,6,6,167,167,1,558,1,1,45,25,51,42,0
1949,58,5,0,1,0,0,0,,14,14,129,129,4,445,4,6,9,20,9,9,1
1950,175,6,0,0,0,1,0,1,20,20,14,14,0,15,0,9,10,5,11,11,0
1951,411,18,0,,0,1,0,,11,11,28,28,3,30,3,3,18,3,22,18,1
1952,170,6,0,,,0,2,,16,16,48,48,4,502,4,6,30,14,36,30,1
1953,106,6,0,,2,1,0,,2,2,87,87,3,125,3,3,31,21,53,31,0
1954,477,32,0,,,1,0,2,16,16,88,88,4,221,4,6,48,14,27,48,1
1955,64,10,0,,2,0,0,10,0,0,20,20,0,387,0,10,14,10,16,15,1
1956,379,3,0,,,1,1,59,9,9,110,110,0,237,0,35,0,0,17,10,0
1957,71,11,0,,,1,0,,0,0,55,55,4,66,4,6,34,9,8,34,1
1958,401,5,0,,,1,1,,21,21,9,9,0,10,0,7,7,7,7,7,2
1959,471,14,0,,,0,0,14,0,0,82,82,0,126,0,31,7,7,7,7,1
1960,475,3,0,,0,1,2,,69,69,64,64,2,81,2,2,2,2,2,2,1
1961,161,7,0,,,0,2,10,2,2,125,125,1,718,1,1,39,25,45,42,0
1962,471,14,0,,,0,0,1,9,9,146,146,2,349,2,2,11,13,21,19,0
1963,168,19,0,,,1,0,2,6,6,16,16,2,17,2,2,2,2,2,2,1
1964,484,5,0,1,2,0,0,2,2,2,48,48,4,60,4,6,30,14,36,30,0
1965,469,16,0,0,,0,0,,19,19,64,64,2,461,2,2,2,2,8,2,1
1966,103,13,0,,2,0,0,1,47,47,107,107,4,719,4,6,48,24,27,48,1
1967,130,23,0,,,0,0,31,0,0,90,90,3,130,3,3,18,8,55,28,1
1968,469,4,0,,,0,0,44,0,0,146,146,2,720,2,2,11,13,12,19,1
1969,433,4,0,,,1,0,,9,9,131,131,4,222,4,6,24,16,60,26,1
1970,485,7,0,,,0,2,,5,5,8,8,0,9,0,4,4,4,0,4,1
1971,44,14,0,,,1,0,0,3,3,100,100,2,464,2,2,11,13,21,19,1
1972,393,5,0,,0,0,0,,21,21,6,6,0,571,0,5,5,5,16,5,0
1973,86,5,0,1,,1,0,,24,24,64,64,2,586,2,2,2,2,2,2,1
1974,439,12,0,,,0,0,60,10,10,40,40,0,689,0,17,20,7,47,22,1
1975,20,16,0,,,0,2,3,50,50,6,6,0,7,0,5,5,5,5,5,1
1976,411,4,0,1,0,1,0,18,2,2,35,35,0,460,0,17,20,7,28,22,1
1977,144,16,0,,1,0,2,31,31,31,115,115,1,272,1,1,51,15,52,33,1
1978,171,13,0,,,0,2,,16,16,81,81,3,116,3,3,31,21,53,44,1
1979,103,7,1,1,,1,0,,9,9,125,125,1,721,1,1,39,25,45,42,1
1980,93,15,0,,,1,0,,5,5,72,72,4,507,4,6,43,24,50,41,1
1981,457,20,0,,,0,0,31,0,0,111,111,1,172,1,1,45,1,29,1,0
1982,465,7,0,,,0,2,,50,50,64,64,2,461,2,2,2,2,8,2,1
1983,158,10,0,1,2,1,1,,10,10,85,85,1,722,1,1,47,1,57,45,0
1984,432,4,0,1,0,1,0,,69,69,124,124,3,330,3,3,56,3,22,18,0
1985,325,7,0,,,0,2,,3,3,75,75,4,332,4,6,9,20,9,9,1
1986,4,6,0,,,0,0,,96,96,154,154,1,358,1,1,54,15,39,46,1
1987,157,7,0,,,1,0,,6,6,124,124,3,439,3,3,18,12,22,28,1
1988,142,24,0,,,1,0,0,3,3,100,100,2,152,2,2,11,13,21,19,1
1989,19,8,1,,,1,1,,9,9,3,3,2,104,2,2,2,2,2,2,1
1990,135,20,0,,,0,2,1,3,3,110,110,0,237,0,35,0,0,17,10,1
1991,393,12,0,,,0,1,,50,50,15,15,2,16,2,2,11,2,21,8,1
1992,178,28,0,,,0,2,,3,3,83,83,4,118,4,6,32,11,38,6,1
1993,84,6,0,1,2,1,0,,6,6,29,29,0,723,0,13,14,0,5,0,1
1994,164,29,0,,,0,2,2,21,21,0,0,0,316,0,0,0,0,17,0,1
1995,88,3,0,,,1,2,,16,16,54,54,1,65,1,1,33,15,39,33,1
1996,422,3,0,,0,1,1,,9,9,140,140,0,474,0,39,29,10,7,15,1
1997,105,22,0,,,1,0,1,16,16,24,24,4,650,4,6,42,11,58,17,1
1998,161,2,1,,,1,2,,10,10,82,82,0,117,0,31,7,7,7,7,1
1999,479,6,0,1,0,1,0,,5,5,133,133,4,471,4,6,16,11,19,17,1
2000,461,18,0,,,0,2,48,5,5,36,36,1,129,1,1,39,15,29,25,1
2001,190,10,0,1,0,0,0,2,16,16,135,135,0,235,0,16,14,5,5,0,1
2002,143,4,0,,,0,2,,2,2,157,157,4,496,4,6,6,16,42,38,1
2003,128,3,0,,,1,2,,41,41,2,2,2,297,2,2,2,2,2,2,1
2004,148,13,0,,0,1,0,,5,5,11,11,4,710,4,6,9,20,9,9,1
2005,63,8,0,,,1,0,,16,16,51,51,4,62,4,6,30,20,35,30,1
2006,168,7,0,,1,0,2,2,9,9,27,27,3,724,3,3,17,12,20,20,0
2007,39,12,0,1,2,1,2,,10,10,104,104,3,158,3,3,46,8,14,47,1
2008,134,5,0,,,0,1,2,3,3,0,0,0,0,0,0,0,0,0,0,2
2009,455,14,0,1,,1,0,,21,21,10,10,2,11,2,2,8,2,8,8,1
2010,164,6,0,1,,0,0,,20,20,179,179,0,680,0,20,28,19,24,29,1
2011,150,6,0,,,0,2,,47,47,139,139,1,240,1,1,47,1,57,45,1
2012,213,15,0,,,0,0,,39,39,86,86,0,647,0,9,5,10,26,23,1
2013,43,25,0,,,1,0,,6,6,35,35,0,201,0,17,20,7,23,22,1
2014,303,3,0,,0,1,0,,20,20,51,51,4,725,4,6,30,20,62,30,0
2015,141,4,0,1,,1,2,2,14,14,64,64,2,171,2,2,2,2,2,2,0
2016,109,24,0,,,0,2,,3,3,106,106,1,165,1,1,44,1,1,1,0
2017,157,6,0,,,1,1,,3,3,61,61,0,388,0,25,7,10,44,23,1
2018,465,6,0,,,0,0,1,10,10,162,162,4,726,4,6,57,13,49,14,0
2019,104,17,0,,,0,1,21,40,40,169,169,3,610,3,3,17,12,64,20,1
2020,101,16,0,,2,0,0,59,5,5,13,13,0,100,0,8,4,0,17,10,1
2021,81,13,0,,,1,0,6,47,47,8,8,0,727,0,4,4,0,17,4,0
2022,44,17,0,,,0,0,8,2,2,141,141,1,250,1,1,23,15,29,25,2
2023,165,14,0,,,0,2,,24,24,98,98,1,258,1,1,49,15,54,46,1
2024,223,30,0,,,1,2,,16,16,75,75,4,332,4,6,9,20,9,9,1
2025,219,10,0,1,,1,1,6,57,57,161,161,0,518,0,28,41,7,23,21,1
2026,42,19,1,,,0,0,12,9,9,115,115,1,179,1,1,51,25,52,33,1
2027,479,8,0,1,0,0,0,,5,5,57,57,4,329,4,6,13,9,15,35,1
2028,149,5,0,1,0,1,0,,21,21,164,164,0,668,0,42,41,19,47,22,1
2029,60,19,0,,,0,2,,16,16,35,35,0,38,0,17,20,7,28,22,1
2030,80,7,1,1,,1,0,,10,10,11,11,4,675,4,6,9,20,9,9,1
2031,146,14,0,,,0,1,,2,2,20,20,0,387,0,10,14,10,44,15,1
2032,222,6,0,,0,0,0,,20,20,140,140,0,545,0,39,29,10,7,15,1
2033,448,4,0,,,0,0,,26,26,121,121,3,379,3,3,52,21,37,31,1
2034,176,5,0,,,1,0,,11,11,109,109,4,465,4,6,6,16,42,6,1
2035,483,4,0,,1,1,2,,6,6,91,91,2,419,2,2,8,2,12,2,1
2036,178,5,1,1,,1,0,,41,41,101,101,2,153,2,2,11,13,12,19,1
2037,128,3,0,,,1,0,1,16,16,77,77,1,111,1,1,45,25,51,42,1
2038,186,18,0,,,1,2,1,3,3,120,120,1,728,1,1,38,23,43,40,0
2039,95,6,1,,,1,2,,6,6,142,142,4,251,4,6,13,9,15,14,1
2040,128,15,0,,,1,1,,46,46,141,141,1,404,1,1,23,25,56,25,1
2041,493,4,0,,0,1,0,,2,2,17,17,4,344,4,6,9,6,13,12,2
2042,372,6,1,,,0,0,33,2,2,110,110,0,436,0,35,0,0,17,10,1
2043,156,24,0,,,1,0,3,3,3,156,156,3,414,3,3,26,3,32,43,1
2044,167,5,0,,,1,2,,9,9,10,10,2,663,2,2,8,2,8,8,0
2045,58,28,0,,,1,0,,16,16,43,43,0,524,0,21,27,19,34,27,1
2046,42,16,0,,,1,0,,3,3,30,30,0,32,0,14,19,4,23,21,1
2047,82,4,0,,,1,0,1,47,47,50,50,4,61,4,6,36,11,35,9,1
2048,185,5,0,,0,1,1,,16,16,140,140,0,599,0,39,29,10,44,15,1
2049,155,8,0,,,1,0,1,3,3,30,30,0,488,0,14,19,7,23,21,1
2050,202,28,0,,,0,2,1,16,16,133,133,4,729,4,6,16,11,19,17,1
2051,95,6,0,1,2,1,0,,16,16,91,91,2,730,2,2,8,2,12,2,1
2052,90,27,0,,,0,2,,21,21,72,72,4,507,4,6,43,24,50,41,1
2053,483,12,0,,,1,1,4,10,10,94,94,0,705,0,44,14,0,5,0,1
2054,106,22,0,,,1,2,,47,47,61,61,0,536,0,32,7,10,44,23,1
2055,217,11,0,,,0,0,,19,19,103,103,2,218,2,2,11,13,8,19,1
2056,136,25,0,,,0,0,17,14,14,141,141,1,731,1,1,23,15,56,25,1
2057,126,3,0,,,0,2,,7,7,45,45,0,732,0,23,14,5,5,5,1
2058,363,5,0,,1,1,0,,6,6,71,71,0,511,0,28,41,10,11,21,1
2059,149,25,0,,,1,0,1,3,3,83,83,4,487,4,6,32,11,38,32,1
2060,478,7,0,,,1,2,,67,67,149,149,0,312,0,19,25,17,18,39,1
2061,108,4,0,1,0,0,0,,26,26,13,13,0,101,0,38,4,0,10,10,0
2062,32,5,0,,,1,0,,58,58,177,177,1,640,1,1,55,25,61,49,1
2063,63,3,0,1,2,1,0,,8,8,157,157,4,688,4,6,6,16,42,38,0
2064,81,7,0,,,0,2,,16,16,6,6,0,224,0,5,5,5,5,5,1
2065,81,15,0,,,0,1,27,10,10,7,7,4,72,4,6,6,16,42,38,2
2066,11,5,0,1,0,0,0,,20,20,129,129,4,656,4,6,9,20,9,9,0
2067,97,27,0,,,1,0,,2,2,141,141,1,600,1,1,23,25,56,25,1
2068,36,5,0,,,1,1,,21,21,54,54,1,65,1,1,33,15,39,33,1
2069,130,12,0,1,,1,1,,6,6,116,116,0,181,0,36,0,4,0,4,1
2070,344,14,0,,,1,2,,57,57,84,84,1,506,1,1,39,25,45,42,1
2071,10,15,0,,0,0,0,46,73,73,33,33,0,36,0,9,5,10,26,23,1
2072,483,7,0,,0,1,0,,6,6,116,116,0,263,0,4,0,0,17,10,1
2073,165,4,0,1,,1,2,,9,9,112,112,0,173,0,26,14,5,16,15,1
2074,400,7,0,,2,1,1,,21,21,115,115,1,272,1,1,51,25,52,33,1
2075,99,8,0,,,1,2,,6,6,98,98,1,258,1,1,49,15,54,46,1
2076,156,3,1,,,1,0,,21,21,65,65,1,82,1,1,38,23,43,40,0
2077,32,22,0,,,0,0,1,3,3,64,64,2,461,2,2,2,2,8,2,1
2078,484,17,0,,2,0,0,29,14,14,110,110,0,259,0,35,0,0,17,10,0
2079,433,9,0,1,,1,0,,26,26,71,71,0,664,0,28,41,10,11,23,1
2080,184,3,0,,,1,1,,6,6,72,72,4,99,4,6,43,24,50,41,2
2081,82,4,0,,,1,0,,6,6,169,169,3,551,3,3,17,12,64,20,1
2082,74,3,0,1,,1,2,18,24,24,60,60,2,74,2,2,11,2,12,19,1
2083,178,6,0,1,2,1,0,,26,26,37,37,4,531,4,6,24,16,30,26,1
2084,175,24,0,,,0,0,2,0,0,10,10,2,11,2,2,8,2,8,8,1
2085,178,6,0,1,,0,0,,50,50,12,12,2,13,2,2,2,2,8,8,1
2086,144,9,0,,,0,2,,32,32,85,85,1,722,1,1,47,1,57,45,0
2087,141,6,0,,0,1,1,1,20,20,51,51,4,665,4,6,30,20,35,30,0
2088,89,3,0,,,1,0,,6,6,56,56,4,733,4,6,35,6,13,12,1
2089,141,8,0,1,0,0,0,,21,21,142,142,4,669,4,6,13,9,15,14,1
2090,147,19,0,,,1,0,,39,39,155,155,0,539,0,9,10,5,11,11,1
2091,110,4,0,,,1,0,,21,21,12,12,2,42,2,2,2,2,2,8,1
2092,144,27,0,,,1,0,2,3,3,7,7,4,8,4,6,6,6,6,6,1
2093,109,6,0,,,1,0,1,3,3,5,5,0,693,0,4,4,4,4,4,1
2094,63,6,0,1,0,1,1,61,10,10,126,126,4,617,4,6,53,14,40,36,1
2095,140,6,0,,,1,0,1,8,8,52,52,3,308,3,3,31,21,37,31,1
2096,204,17,1,,,0,0,,3,3,17,17,4,344,4,6,9,6,13,12,1
2097,52,21,0,,,1,0,,3,3,18,18,3,19,3,3,12,8,14,13,1
2098,171,15,0,,,0,0,1,2,2,110,110,0,436,0,35,0,0,17,10,1
2099,136,5,0,1,,1,0,,16,16,88,88,4,217,4,6,48,24,36,48,1
2100,29,8,0,,,1,0,2,35,35,64,64,2,586,2,2,2,2,2,2,0
2101,106,4,0,1,2,0,0,,5,5,22,22,0,431,0,12,15,4,24,16,1
2102,45,14,0,,,1,0,,2,2,55,55,4,562,4,6,34,9,49,34,1
2103,206,7,0,,,1,2,,39,39,35,35,0,90,0,17,20,19,47,12,1
2104,165,7,1,1,,0,0,,16,16,148,148,3,307,3,3,56,12,3,18,1
2105,149,3,0,,0,1,1,,6,6,115,115,1,272,1,1,51,25,52,33,0
2106,160,22,0,,,1,0,1,3,3,125,125,1,443,1,1,39,25,45,42,1
2107,362,19,0,,,1,1,,16,16,74,74,0,634,0,9,5,5,16,5,1
2108,35,7,0,1,,1,0,2,16,16,66,66,0,283,0,9,14,10,44,15,1
2109,204,3,0,,0,1,0,,6,6,47,47,0,402,0,39,29,7,7,7,0
2110,181,19,0,0,,1,0,,5,5,52,52,3,631,3,3,31,21,37,31,1
2111,70,10,0,,,1,1,,39,39,55,55,4,406,4,6,34,9,49,34,1
2112,132,15,0,0,0,1,0,35,5,5,82,82,0,117,0,31,7,7,7,7,1
2113,124,4,0,1,2,1,1,,16,16,49,49,2,325,2,2,8,2,12,19,1
2114,157,12,0,0,0,1,0,,2,2,60,60,2,734,2,2,11,2,21,19,1
2115,462,6,0,,,0,0,62,0,0,2,2,2,2,2,2,2,2,2,2,0
2116,74,6,0,1,0,0,0,,20,20,30,30,0,391,0,14,19,7,23,21,1
2117,430,27,0,,,0,2,1,16,16,41,41,3,148,3,3,26,3,32,3,1
2118,277,5,0,,,1,2,,9,9,118,118,4,712,4,6,36,11,40,36,1
2119,169,3,0,1,,1,0,,14,14,49,49,2,325,2,2,8,2,12,19,1
2120,322,3,0,,,1,2,,92,92,2,2,2,246,2,2,2,2,2,2,1
2121,78,2,0,1,0,1,2,,11,11,55,55,4,598,4,6,34,9,8,34,0
2122,20,4,0,,,1,1,,10,10,3,3,2,3,2,2,2,2,2,2,1
2123,276,18,0,,,1,0,,49,49,55,55,4,562,4,6,34,9,49,34,1
2124,176,6,0,,,0,2,,1,1,121,121,3,192,3,3,52,21,59,31,1
2125,450,14,0,0,0,0,0,,24,24,21,21,0,519,0,11,0,0,11,0,0
2126,400,16,0,,,1,0,,39,39,151,151,1,653,1,1,38,23,43,40,2
2127,36,3,0,0,0,1,0,,21,21,83,83,4,276,4,6,32,11,38,32,1
2128,146,15,0,,,0,0,,47,47,26,26,2,28,2,2,11,13,21,19,1
2129,129,26,0,,,1,0,0,16,16,155,155,0,539,0,9,10,0,11,11,1
2130,457,3,0,,,0,0,,21,21,28,28,3,205,3,3,18,12,55,28,1
2131,139,12,0,,,0,0,2,16,16,144,144,0,547,0,9,10,0,11,11,1
2132,149,23,0,,,1,0,2,16,16,15,15,2,89,2,2,11,2,12,19,1
2133,29,7,0,,,0,2,,16,16,41,41,3,470,3,3,26,3,32,3,1
2134,150,13,0,,,1,1,,9,9,40,40,0,113,0,17,20,7,23,22,1
2135,130,6,0,,,1,2,,24,24,61,61,0,627,0,32,7,10,44,23,1
2136,58,6,0,,0,0,1,1,26,26,36,36,1,291,1,1,23,25,29,25,0
2137,156,28,0,,,1,0,2,47,47,55,55,4,735,4,6,34,9,49,34,1
2138,163,17,0,,,0,2,2,21,21,112,112,0,248,0,26,14,5,16,15,1
2139,456,28,0,,,1,2,,35,35,55,55,4,736,4,6,34,9,49,34,1
2140,130,11,0,,,0,0,,9,9,70,70,4,91,4,6,40,9,48,34,1
2141,397,11,1,,,0,0,,8,8,141,141,1,250,1,1,23,15,29,25,1
2142,186,13,0,,,0,1,,2,2,148,148,3,393,3,3,56,3,3,3,0
2143,106,9,0,,2,0,0,1,47,47,48,48,4,60,4,6,30,14,36,30,1
2144,53,15,0,,,1,2,63,9,9,115,115,1,272,1,1,51,15,52,33,1
2145,129,12,0,,,0,0,,0,0,55,55,4,66,4,6,34,9,8,34,0
2146,384,9,0,0,0,1,0,1,11,11,62,62,2,79,2,2,8,2,8,8,1
2147,470,10,0,,,1,0,2,19,19,37,37,4,40,4,6,24,16,30,26,1
2148,109,4,1,0,,1,2,,6,6,138,138,1,239,1,1,55,25,61,49,2
2149,482,22,0,1,,0,1,6,42,42,155,155,0,578,0,36,10,4,10,11,1
2150,76,6,0,0,0,1,0,,5,5,30,30,0,32,0,14,19,4,23,21,1
2151,149,27,0,,,0,0,10,5,5,68,68,4,326,4,6,13,24,46,35,1
2152,163,9,0,,,0,2,,16,16,179,179,0,737,0,20,28,19,31,29,1
2153,84,9,0,,,1,0,64,47,47,44,44,0,334,0,22,28,19,28,29,1
2154,106,5,0,,,0,1,,16,16,22,22,0,738,0,12,15,17,31,39,1
2155,151,8,0,,,1,1,,9,9,158,158,4,429,4,6,43,9,50,41,2
2156,154,16,0,1,0,0,0,1,3,3,142,142,4,251,4,6,13,9,15,14,1
2157,51,3,1,,0,1,0,,5,5,28,28,3,505,3,3,18,12,22,28,1
2158,96,4,0,1,,1,0,,38,38,91,91,2,331,2,2,8,2,12,8,0
2159,63,4,0,,,0,0,23,18,18,49,49,2,58,2,2,8,2,12,8,1
2160,42,18,0,,,0,0,40,0,0,74,74,0,479,0,9,5,10,26,23,1
2161,410,18,0,,,0,0,9,38,38,91,91,2,331,2,2,8,2,12,8,2
2162,177,29,0,,,1,0,,36,36,55,55,4,562,4,6,34,9,49,34,1
2163,468,13,0,,,0,0,,9,9,16,16,2,176,2,2,2,2,2,2,1
2164,167,12,0,,,0,2,,21,21,108,108,4,563,4,6,43,14,36,30,1
2165,144,10,0,,,0,0,,2,2,133,133,4,729,4,6,16,11,19,17,1
2166,53,2,0,1,0,0,0,,6,6,20,20,0,387,0,10,14,10,16,15,1
2167,146,16,0,,,0,0,,16,16,133,133,4,739,4,6,16,11,40,36,1
2168,182,24,0,,,1,0,1,3,3,141,141,1,600,1,1,23,25,56,25,0
2169,134,17,0,,0,0,0,8,2,2,26,26,2,28,2,2,11,13,21,19,1
2170,53,28,0,,,0,0,2,42,42,124,124,3,330,3,3,56,3,22,18,1
2171,157,7,0,1,0,1,2,,6,6,159,159,0,740,0,40,5,5,16,5,1
2172,129,3,0,1,2,1,0,,50,50,124,124,3,741,3,3,56,3,22,18,1
2173,150,3,0,,,1,0,,16,16,62,62,2,306,2,2,8,2,8,8,1
2174,27,28,0,,,0,0,8,0,0,113,113,0,500,0,4,4,0,4,10,0
2175,39,7,0,,,1,0,2,16,16,6,6,0,346,0,9,5,10,26,5,1
2176,175,2,0,,,0,0,,9,9,3,3,2,48,2,2,2,2,2,2,1
2177,144,22,0,,,1,0,24,95,95,77,77,1,489,1,1,45,25,51,42,1
2178,174,6,0,,,0,1,,24,24,31,31,0,355,0,15,20,7,23,22,1
2179,136,3,0,1,1,1,0,,5,5,103,103,2,218,2,2,11,13,8,19,1
2180,202,16,0,,,0,0,1,0,0,13,13,0,101,0,38,4,0,10,10,1
2181,426,12,0,,,0,0,1,1,1,13,13,0,101,0,8,4,0,10,10,0
2182,442,5,0,,0,1,2,0,20,20,117,117,0,184,0,9,5,10,26,15,1
2183,88,5,0,,,1,0,,2,2,75,75,4,332,4,6,9,20,9,9,1
2184,28,5,0,1,2,1,0,10,43,43,91,91,2,331,2,2,8,2,12,8,0
2185,103,22,0,,,1,2,,16,16,27,27,3,29,3,3,17,12,20,20,1
2186,134,20,0,,,0,0,65,35,35,158,158,4,611,4,6,43,24,50,41,1
2187,67,5,0,1,0,1,0,,14,14,0,0,0,216,0,0,0,0,17,10,1
2188,398,6,0,,0,1,0,,10,10,31,31,0,450,0,30,20,7,24,22,0
2189,152,21,0,,,1,2,0,47,47,82,82,0,357,0,31,7,7,7,7,1
2190,86,16,0,,0,1,2,17,5,5,85,85,1,742,1,1,47,1,54,46,0
2191,461,20,0,,0,0,2,58,2,2,29,29,0,328,0,13,14,0,5,0,1
2192,167,14,0,,,1,2,,50,50,78,78,1,743,1,1,33,18,52,43,1
2193,146,11,0,,,1,2,,81,81,123,123,2,295,2,2,8,13,8,8,1
2194,129,12,0,,,0,0,1,9,9,55,55,4,66,4,6,34,9,8,34,1
2195,376,11,0,1,,0,2,,5,5,80,80,3,115,3,3,46,20,41,37,1
2196,149,21,0,,,1,0,32,20,20,115,115,1,272,1,1,51,15,52,33,1
2197,171,8,0,,,1,0,2,16,16,97,97,3,254,3,3,12,8,14,13,1
2198,77,3,0,1,0,0,0,,20,20,142,142,4,310,4,6,13,9,15,14,1
2199,240,6,0,0,,1,0,,71,71,35,35,0,38,0,30,20,7,28,22,1
2200,69,17,0,,,0,0,64,95,95,48,48,4,492,4,6,30,14,36,30,1
2201,263,24,0,,,0,0,,3,3,64,64,2,95,2,2,2,2,8,2,1
2202,106,13,0,1,,0,2,,7,7,118,118,4,712,4,6,36,11,40,36,0
2203,53,9,1,,,1,1,,9,9,3,3,2,104,2,2,2,2,2,2,1
2204,142,4,1,,0,0,0,,8,8,100,100,2,188,2,2,11,13,21,19,1
2205,85,23,0,,,0,2,8,16,16,61,61,0,533,0,32,7,10,44,7,1
2206,105,33,0,,,0,0,1,3,3,28,28,3,268,3,3,18,3,22,28,0
2207,157,4,1,1,,1,0,,9,9,94,94,0,705,0,44,14,0,5,0,1
2208,148,3,0,1,,0,0,,10,10,46,46,0,54,0,4,4,0,10,10,1
2209,310,25,0,1,1,0,0,,32,32,13,13,0,588,0,8,4,0,17,10,1
2210,69,5,0,,,1,1,,24,24,34,34,4,591,4,6,22,22,58,24,1
2211,190,4,0,,,0,2,32,0,0,118,118,4,593,4,6,36,11,40,36,0
2212,123,22,0,,,1,0,,9,9,97,97,3,420,3,3,37,20,14,37,1
2213,155,4,0,,1,1,0,,20,20,126,126,4,490,4,6,53,22,40,36,0
2214,364,7,0,,,0,0,1,2,2,174,174,0,744,0,36,10,0,0,0,1
2215,169,25,0,1,,1,2,1,3,3,11,11,4,710,4,6,9,20,9,9,1
2216,51,5,0,0,0,1,0,,26,26,151,151,1,653,1,1,38,23,43,40,1
2217,40,6,1,0,0,1,0,,5,5,134,134,3,478,3,3,3,3,3,3,1
2218,110,7,0,1,0,0,0,2,47,47,130,130,1,745,1,1,49,18,52,43,1
2219,64,4,0,,,1,2,,5,5,7,7,4,85,4,6,6,16,42,38,1
2220,139,16,0,,,0,1,44,3,3,28,28,3,294,3,3,18,3,22,18,1
2221,199,3,0,,2,1,2,,41,41,100,100,2,464,2,2,11,13,21,19,1
2222,57,6,0,,,0,2,0,0,0,21,21,0,103,0,11,0,4,0,0,1
2223,174,6,0,,,0,0,,41,41,3,3,2,3,2,2,2,2,2,2,1
2224,211,15,0,,,1,0,,41,41,26,26,2,162,2,2,11,13,21,19,1
2225,231,7,0,,,1,0,,56,56,14,14,0,71,0,4,10,7,10,11,1
2226,122,14,0,1,0,0,0,,26,26,64,64,2,461,2,2,2,2,8,2,0
2227,64,22,0,,,1,2,,10,10,52,52,3,203,3,3,31,21,37,31,0
2228,200,9,0,,,1,2,,16,16,49,49,2,164,2,2,8,2,12,19,1
2229,20,15,0,1,,0,0,18,27,27,123,123,2,255,2,2,8,13,8,8,1
2230,89,39,0,,,0,2,,3,3,39,39,4,215,4,6,16,11,19,17,1
2231,114,11,0,,,0,2,40,0,0,49,49,2,58,2,2,8,2,12,8,1
2232,168,5,0,,,1,2,,5,5,138,138,1,239,1,1,55,25,61,49,1
2233,455,21,1,,,1,1,,15,15,49,49,2,78,2,2,8,2,12,8,1
2234,135,23,0,,,1,1,,16,16,1,1,1,455,1,1,1,1,57,45,1
2235,53,12,0,,,0,1,2,5,5,158,158,4,746,4,6,43,24,50,41,1
2236,36,6,1,0,0,1,0,,2,2,66,66,0,283,0,9,14,10,44,15,1
2237,27,5,0,1,0,0,0,,9,9,29,29,0,328,0,13,14,0,5,0,1
2238,398,16,0,,,1,1,,6,6,159,159,0,740,0,40,5,5,16,5,1
2239,150,5,0,1,,0,0,,14,14,140,140,0,474,0,39,29,10,7,15,0
2240,105,25,0,,,1,0,0,3,3,13,13,0,101,0,8,4,0,17,10,1
2241,214,12,1,,,1,0,,10,10,0,0,0,699,0,0,0,0,17,10,1
2242,182,11,0,,,0,2,,16,16,62,62,2,306,2,2,8,2,12,8,1
2243,492,3,0,,,0,2,,16,16,100,100,2,152,2,2,11,13,21,19,0
2244,385,6,0,1,,1,0,1,3,3,5,5,0,6,0,4,4,4,4,4,0
2245,150,18,0,,,0,2,,3,3,99,99,4,747,4,6,24,14,46,26,0
2246,413,4,0,1,,0,0,,19,19,0,0,0,216,0,0,0,0,17,10,1
2247,431,5,0,,,1,1,26,3,3,22,22,0,431,0,12,15,4,24,16,1
2248,92,12,0,,,0,1,,16,16,18,18,3,345,3,3,12,8,14,13,1
2249,152,10,0,,1,1,0,20,47,47,118,118,4,712,4,6,36,11,40,36,1
2250,131,6,0,,,1,0,,5,5,12,12,2,13,2,2,2,2,8,8,1
2251,135,22,0,,,0,2,,19,19,84,84,1,245,1,1,39,25,45,42,1
2252,131,6,0,1,0,1,0,,5,5,34,34,4,37,4,6,22,14,27,24,1
2253,317,12,0,,,1,1,,6,6,41,41,3,470,3,3,26,3,32,3,1
2254,36,4,0,,,1,0,,5,5,116,116,0,263,0,4,0,0,17,10,1
2255,101,26,0,,,0,0,1,3,3,112,112,0,220,0,10,14,5,16,15,1
2256,402,11,0,,2,0,0,2,39,39,167,167,1,558,1,1,45,25,51,42,1
2257,137,6,0,,0,1,0,,2,2,1,1,1,455,1,1,1,1,57,45,1
2258,88,27,0,,,1,2,,2,2,53,53,4,702,4,6,32,22,38,32,1
2259,379,18,0,1,0,1,2,2,5,5,22,22,0,400,0,12,15,17,33,16,1
2260,81,19,0,,,0,2,,6,6,112,112,0,363,0,26,14,5,16,15,1
2261,106,5,0,1,0,1,0,24,21,21,52,52,3,203,3,3,31,21,37,31,1
2262,184,13,0,,,1,2,,6,6,6,6,0,87,0,9,5,5,16,5,1
2263,130,5,0,1,0,1,0,,26,26,64,64,2,95,2,2,2,2,8,2,1
2264,76,9,0,,,1,0,,16,16,7,7,4,270,4,6,6,16,42,38,1
2265,7,17,0,,0,1,0,47,5,5,36,36,1,129,1,1,39,15,29,25,0
2266,92,6,0,0,0,1,0,3,2,2,62,62,2,748,2,2,8,2,12,8,1
2267,57,3,0,,,1,0,,6,6,118,118,4,185,4,6,36,11,40,36,1
2268,97,27,0,,,1,0,2,3,3,67,67,1,84,1,1,39,25,45,40,1
2269,141,15,0,1,,0,0,,21,21,64,64,2,95,2,2,2,2,8,2,1
